id,title,author,genre,publisher,year,author_set,author_set_str,book_id,total_sold
21445,Command & Conquer: Red Alert 2,Mr. Dominque Becker,Humor,Canongate Books,2026,frozenset({'mr. dominque becker'}),mr. dominque becker,21445,16
21345,2001: A Space Odyssey,Mr. Dominque Becker,Suspense/Thriller,SAGE Publications,2022,frozenset({'mr. dominque becker'}),mr. dominque becker,21345,16
21348,Seven Samurai,Jaleesa Breitenberg DVM,Realistic fiction,Ignatius Press,2012,frozenset({'jaleesa breitenberg dvm'}),jaleesa breitenberg dvm,21348,22
21758,The Elephant Man,Barb Lynch,Metafiction,Haynes Manuals,1983,frozenset({'barb lynch'}),barb lynch,21758,20
21801,Nevermind,"Reginia Weissnat, Miss Wade Lebsack",Narrative nonfiction,Velazquez Press,2000,"frozenset({'miss wade lebsack', 'reginia weissnat'})","miss wade lebsack,reginia weissnat",21801,8
21399,PokÃ©mon: Let's Go Eevee!,Casey Bode,Comic/Graphic Novel,Palgrave Macmillan,1999,frozenset({'casey bode'}),casey bode,21399,26
21520,Dirty Dancing,Amb. Nannie Labadie,Legend,Horizon Scientific Press,1994,frozenset({'amb. nannie labadie'}),amb. nannie labadie,21520,13
21406,Yoshi's Wooly World,Dr. Emmaline Ritchie,Essay,Sams Publishing,1987,frozenset({'dr. emmaline ritchie'}),dr. emmaline ritchie,21406,15
21855,Music Box,Karisa Kozey,Western,George H. Doran Company,1997,frozenset({'karisa kozey'}),karisa kozey,21855,23
21668,Civilization VI,"Kirk Treutel, Klara Runolfsdottir Sr., Lonnie Hilpert",Folklore,Virago Press,1888,"frozenset({'lonnie hilpert', 'klara runolfsdottir sr.', 'kirk treutel'})","kirk treutel,klara runolfsdottir sr.,lonnie hilpert",21668,4
21500,Command & Conquer: Rivals,The Hon. Kylee Rempel,Humor,Dalkey Archive Press,2007,frozenset({'the hon. kylee rempel'}),the hon. kylee rempel,21500,18
21813,The Lives of Others,"Lawrence Hauck, Sean Kassulke",Folklore,Burns & Oates,2001,"frozenset({'lawrence hauck', 'sean kassulke'})","lawrence hauck,sean kassulke",21813,14
21955,Slippery When Wet,Beverly McDermott,Fiction in verse,Churchill Livingstone,2000,frozenset({'beverly mcdermott'}),beverly mcdermott,21955,21
21738,Goodfellas,Shirlene Toy,Classic,Parachute Publishing,2020,frozenset({'shirlene toy'}),shirlene toy,21738,19
22016,Terrible Swift Sword,Louanne Cruickshank,Horror,University of Michigan Press,1998,frozenset({'louanne cruickshank'}),louanne cruickshank,22016,16
21636,Gandhi,Carin Christiansen,Narrative nonfiction,Martinus Nijhoff Publishers,1967,frozenset({'carin christiansen'}),carin christiansen,21636,26
21885,Command & Conquer: Tiberian Sun,Amb. Amberly Beatty,Science fiction,,1852,frozenset({'amb. amberly beatty'}),amb. amberly beatty,21885,28
21528,Once Upon a Time in America,Lakesha McCullough,Realistic fiction,Palgrave Macmillan,,frozenset({'lakesha mccullough'}),lakesha mccullough,21528,9
21789,Call of Duty: Black Ops,"Kirk Treutel, Klara Runolfsdottir Sr.",Textbook,Gay Men's Press,1984,"frozenset({'klara runolfsdottir sr.', 'kirk treutel'})","kirk treutel,klara runolfsdottir sr.",21789,20
21994,The Widening Gyre,The Hon. Terence Klocko,Fable,Butterworth-Heinemann,2001,frozenset({'the hon. terence klocko'}),the hon. terence klocko,21994,21
21549,Cinema Paradiso,Miss Ward Farrell,Fantasy,Pen and Sword Books,1980,frozenset({'miss ward farrell'}),miss ward farrell,21549,17
22045,Hotel Rwanda,Ted Rutherford,Reference book,Secker & Warburg,2025,frozenset({'ted rutherford'}),ted rutherford,22045,13
21508,The Golden Bowl,"Tomasa Kozey, The Hon. Kylee Rempel",Realistic fiction,Gaspereau Press,2013,"frozenset({'tomasa kozey', 'the hon. kylee rempel'})","the hon. kylee rempel,tomasa kozey",21508,24
21556,V for Vendetta,"Hal Nitzsche, Damian Gulgowski",Fantasy,University of Akron Press,2010,"frozenset({'damian gulgowski', 'hal nitzsche'})","damian gulgowski,hal nitzsche",21556,23
21676,Guitar Hero,Miss Ward Farrell,Narrative nonfiction,Library of America,1989,frozenset({'miss ward farrell'}),miss ward farrell,21676,10
21983,Brand New Eyes,Lakenya Boyer IV,Mythopoeia,"Farrar, Straus & Giroux",2010,frozenset({'lakenya boyer iv'}),lakenya boyer iv,21983,19
21414,Star Wars: Episode I â€“ The Phantom Menace,Carroll Schultz,Science fiction,Pen and Sword Books,2002,frozenset({'carroll schultz'}),carroll schultz,21414,16
21799,Commandos: Strike Force,Elmer Parker,Narrative nonfiction,Happy House,1994,frozenset({'elmer parker'}),elmer parker,21799,16
21482,PokÃ©mon Moon,Zackary Carter,Fiction in verse,Candlewick Press,1978,frozenset({'zackary carter'}),zackary carter,21482,20
21981,Daydream,Franklyn Stokes VM,Classic,Blue Ribbon Books,1980,frozenset({'franklyn stokes vm'}),franklyn stokes vm,21981,24
21755,Starcraft,Danilo Zieme,Science fiction,Manning Publications,2015,frozenset({'danilo zieme'}),danilo zieme,21755,16
21376,Kirby's Epic Yarn,"Frederick Klocko CPA, Jeffery Leuschke PhD, Miss Bok Barrows, Era Hodkiewicz",Fanfiction,Anova Books,2009,"frozenset({'frederick klocko cpa', 'era hodkiewicz', 'miss bok barrows', 'jeffery leuschke phd'})","era hodkiewicz,frederick klocko cpa,jeffery leuschke phd,miss bok barrows",21376,8
21943,If I Forget Thee Jerusalem,Wendell Zboncak,Fable,United States Government Publishing Office,1979,frozenset({'wendell zboncak'}),wendell zboncak,21943,9
21895,The Heart Is Deceitful Above All Things,"Randal McCullough, Jon Hettinger DVM, Benedict Steuber",Comic/Graphic Novel,Bantam Books,2000,"frozenset({'randal mccullough', 'benedict steuber', 'jon hettinger dvm'})","benedict steuber,jon hettinger dvm,randal mccullough",21895,17
21770,Dwarf Fortress,Zoila Christiansen,Fairy tale,Basic Books,2003,frozenset({'zoila christiansen'}),zoila christiansen,21770,19
21910,The Sign,Benjamin Mills,Comic/Graphic Novel,Marshall Cavendish,1890,frozenset({'benjamin mills'}),benjamin mills,21910,17
21916,Crysis,"Dylan Upton, Fredda Brekke, Vernice Emard",Legend,Peace Hill Press,1983,"frozenset({'fredda brekke', 'dylan upton', 'vernice emard'})","dylan upton,fredda brekke,vernice emard",21916,18
21812,Civilization V,Susannah Tremblay DC,Speech,Mandrake Press,2000,frozenset({'susannah tremblay dc'}),susannah tremblay dc,21812,22
21396,Memento,Barb Lynch,Comic/Graphic Novel,Adis International,1992,frozenset({'barb lynch'}),barb lynch,21396,12
21803,PokÃ©mon Blue,"Kristeen Kessler CPA, Malorie Glover, Guadalupe Batz Ret., Paula Rolfson",Classic,Marshall Pickering,2026,"frozenset({'malorie glover', 'guadalupe batz ret.', 'kristeen kessler cpa', 'paula rolfson'})","guadalupe batz ret.,kristeen kessler cpa,malorie glover,paula rolfson",21803,24
21572,Command & Conquer: Generals - Zero Hour,Cleo Predovic,Fiction in verse,Godwit Press,2008,frozenset({'cleo predovic'}),cleo predovic,21572,12
21650,Hitman: Absolution,"Zackary Carter, Nick Ziemann",Fable,Focal Press,1975,"frozenset({'nick ziemann', 'zackary carter'})","nick ziemann,zackary carter",21650,14
21462,The Moving Toyshop,Rep. Vern Turcotte,Historical fiction,Adis International,1976,frozenset({'rep. vern turcotte'}),rep. vern turcotte,21462,15
21764,PokÃ©mon Sword,"Edmundo Oberbrunner, Amb. Elia Lebsack, Bernard Bayer",Textbook,Fairview Press,2004,"frozenset({'amb. elia lebsack', 'edmundo oberbrunner', 'bernard bayer'})","amb. elia lebsack,bernard bayer,edmundo oberbrunner",21764,19
21503,Halo 2,Gonzalo Macejkovic,Mythology,Schocken Books,2022,frozenset({'gonzalo macejkovic'}),gonzalo macejkovic,21503,18
21841,An Evil Cradling,"Lonnie Hilpert, Jae Bogisich",Fantasy,HMSO,1984,"frozenset({'jae bogisich', 'lonnie hilpert'})","jae bogisich,lonnie hilpert",21841,27
21793,Halo 4,"Amb. Elia Lebsack, Bernard Bayer, Edmundo Oberbrunner",Fable,Candlewick Press,2005,"frozenset({'amb. elia lebsack', 'edmundo oberbrunner', 'bernard bayer'})","amb. elia lebsack,bernard bayer,edmundo oberbrunner",21793,14
21321,Fallout: New Vegas,Rosann Wolf VM,Reference book,Anova Books,2014,frozenset({'rosann wolf vm'}),rosann wolf vm,21321,17
22017,"If Not Now, When?",Brandi Cole,Fantasy,St. Martin's Press,2010,frozenset({'brandi cole'}),brandi cole,22017,23
21959,Saving Private Ryan,"Mohamed Dach, Clyde Jacobson",Folklore,Ziff Davis Media,1999,"frozenset({'clyde jacobson', 'mohamed dach'})","clyde jacobson,mohamed dach",21959,25
21488,A Wednesday,Selena Schroeder,Comic/Graphic Novel,Charles Scribner's Sons,1994,frozenset({'selena schroeder'}),selena schroeder,21488,18
21825,The Thing,Cleo Predovic,Science fiction,Bloodaxe Books,1999,frozenset({'cleo predovic'}),cleo predovic,21825,23
21573,Vertigo,"Marlon Casper, Boyce Hoeger",Reference book,Brill,2025,"frozenset({'boyce hoeger', 'marlon casper'})","boyce hoeger,marlon casper",21573,15
21322,Call of Duty 4: Modern Warfare,Mohamed Dach,Fantasy,Zed Books,1998,frozenset({'mohamed dach'}),mohamed dach,21322,22
21483,To Sail Beyond the Sunset,Antonio Lindgren,Narrative nonfiction,Boydell & Brewer,2005,frozenset({'antonio lindgren'}),antonio lindgren,21483,11
21432,Civilization III,Jerrold Bogan LLD,Historical fiction,Golden Cockerel Press,1977,frozenset({'jerrold bogan lld'}),jerrold bogan lld,21432,16
21379,American Beauty,Prof. Remedios Powlowski,Western,Secker & Warburg,2021,frozenset({'prof. remedios powlowski'}),prof. remedios powlowski,21379,15
21487,Kingdom Hearts II,Rossana Cruickshank,Reference book,Sams Publishing,1998,frozenset({'rossana cruickshank'}),rossana cruickshank,21487,13
21666,PokÃ©mon Ultra Moon,"Kristeen Kessler CPA, Malorie Glover, Paula Rolfson, Guadalupe Batz Ret.",Fanfiction,Pen and Sword Books,2015,"frozenset({'malorie glover', 'guadalupe batz ret.', 'kristeen kessler cpa', 'paula rolfson'})","guadalupe batz ret.,kristeen kessler cpa,malorie glover,paula rolfson",21666,24
21459,Wii Sports,Earnest Glover,Speech,Random House,2017,frozenset({'earnest glover'}),earnest glover,21459,17
21301,Inside Out,Jaleesa Breitenberg DVM,Metafiction,"Farrar, Straus & Giroux",2011,frozenset({'jaleesa breitenberg dvm'}),jaleesa breitenberg dvm,21301,22
21894,The Truman Show,"Jerald Raynor, Clyde Jacobson",Suspense/Thriller,Eerdmans Publishing,2012,"frozenset({'clyde jacobson', 'jerald raynor'})","clyde jacobson,jerald raynor",21894,17
21957,Consider the Lilies,Trevor Turner,Science fiction,Harcourt Assessment,1904,frozenset({'trevor turner'}),trevor turner,21957,24
21697,Psycho,Leighann O'Connell,Tall tale,Booktrope,2011,"frozenset({""leighann o'connell""})",leighann o'connell,21697,19
22054,The Last of Us,Roland Murray,Suspense/Thriller,Taylor & Francis,1995,frozenset({'roland murray'}),roland murray,22054,22
21690,PokÃ©mon Alpha Sapphire,"Mercedez Welch, Alphonso Gulgowski",Science fiction,Harlequin Enterprises Ltd,1983,"frozenset({'mercedez welch', 'alphonso gulgowski'})","alphonso gulgowski,mercedez welch",21690,25
21674,The Sun Also Rises,Karisa Kozey,Classic,Breslov Research Institute,2026,frozenset({'karisa kozey'}),karisa kozey,21674,13
21352,The Godfather: Part II,Miss Wade Lebsack,Suspense/Thriller,Booktrope,1980,frozenset({'miss wade lebsack'}),miss wade lebsack,21352,19
21474,Day of the Tentacle,Terrance Schneider,Western,Adis International,1978,frozenset({'terrance schneider'}),terrance schneider,21474,10
21862,PokÃ©mon Ruby,"Dr. Emmaline Ritchie, Moshe Wilderman, Norberto Kohler",Western,Scholastic Press,1986,"frozenset({'moshe wilderman', 'norberto kohler', 'dr. emmaline ritchie'})","dr. emmaline ritchie,moshe wilderman,norberto kohler",21862,28
22037,Million Dollar Baby,"Catarina Gleason, Msgr. Mohammed Buckridge, Lilla Gislason DC",Essay,Burns & Oates,2007,"frozenset({'catarina gleason', 'msgr. mohammed buckridge', 'lilla gislason dc'})","catarina gleason,lilla gislason dc,msgr. mohammed buckridge",22037,16
21388,Day of the Tentacle,Terrance Schneider,Western,Mascot Books,2006,frozenset({'terrance schneider'}),terrance schneider,21388,15
21464,The Line of Beauty,Phil Hettinger Ret.,Fanfiction,Salt Publishing,1996,frozenset({'phil hettinger ret.'}),phil hettinger ret.,21464,23
21831,Helldorado,Laronda Kuhn,Narrative nonfiction,Candlewick Press,1978,frozenset({'laronda kuhn'}),laronda kuhn,21831,13
22033,Heat,"Lela Emard, Keeley Hand, Coy Streich",Tall tale,Parachute Publishing,1994,"frozenset({'keeley hand', 'lela emard', 'coy streich'})","coy streich,keeley hand,lela emard",22033,19
21814,The Lion King,Myrl Miller,Mystery,Hodder Headline,1984,frozenset({'myrl miller'}),myrl miller,21814,33
21548,Shadow Tactics: Blade of the Shogun,Casey Bode,Comic/Graphic Novel,Focal Press,1983,frozenset({'casey bode'}),casey bode,21548,16
21990,Fear and Trembling,Ozzie Jast,Mystery,University of Akron Press,2024,frozenset({'ozzie jast'}),ozzie jast,21990,14
21842,Dulce et Decorum Est,Maura Kuvalis DC,Horror,Ian Allan Publishing,2000,frozenset({'maura kuvalis dc'}),maura kuvalis dc,21842,9
