id,title,author,genre,publisher,year,author_set,author_set_str,book_id,total_sold
21235,Sleeping Dogs,"The Hon. Clement Considine, Wonda Quigley",Short story,McFarland & Company,1991,"frozenset({'the hon. clement considine', 'wonda quigley'})","the hon. clement considine,wonda quigley",21235,12
21190,The Wizard of Oz,Hilario Legros I,Textbook,Anova Books,1995,frozenset({'hilario legros i'}),hilario legros i,21190,24
21415,Garry's Mod,"Phylicia Runolfsson, Gov. Numbers Sawayn",Essay,Imperial War Museum,1978,"frozenset({'phylicia runolfsson', 'gov. numbers sawayn'})","gov. numbers sawayn,phylicia runolfsson",21415,13
21499,Left 4 Dead 2,Coy Hegmann,Metafiction,Blackstaff Press,2024,frozenset({'coy hegmann'}),coy hegmann,21499,27
21271,Appetite for Destruction,Ricki Schulist,Comic/Graphic Novel,SAGE Publications,1981,frozenset({'ricki schulist'}),ricki schulist,21271,27
21602,Room,"Stella Emmerich, Cammie Friesen CPA",Comic/Graphic Novel,Anvil Press Poetry,2006,"frozenset({'stella emmerich', 'cammie friesen cpa'})","cammie friesen cpa,stella emmerich",21602,17
21517,Endless Night,"Hershel Treutel, Miss Modesto Denesik, Sen. Trula Bosco",Fiction in verse,Ten Speed Press,1987,"frozenset({'hershel treutel', 'miss modesto denesik', 'sen. trula bosco'})","hershel treutel,miss modesto denesik,sen. trula bosco",21517,20
21619,BrÃ¼tal Legend,Mrs. Dario Jaskolski,Narrative nonfiction,Brimstone Press,2002,frozenset({'mrs. dario jaskolski'}),mrs. dario jaskolski,21619,23
21330,The Legend of Zelda: Skyward Sword,"Morton Goodwin I, Marco Cormier, Adrian Stroman PhD",Short story,Blackwell Publishing,2007,"frozenset({'morton goodwin i', 'adrian stroman phd', 'marco cormier'})","adrian stroman phd,marco cormier,morton goodwin i",21330,16
21043,Civilization IV,"Meredith Runte, Jerry Goyette, Dwight Bartoletti",Reference book,Library of America,2012,"frozenset({'meredith runte', 'jerry goyette', 'dwight bartoletti'})","dwight bartoletti,jerry goyette,meredith runte",21043,16
21067,PokÃ©mon Diamond,Barney Mann,Western,Bloodaxe Books,2008,frozenset({'barney mann'}),barney mann,21067,24
21491,Raiders of the Lost Ark,Clint Hauck VM,Essay,HarperCollins,2012,frozenset({'clint hauck vm'}),clint hauck vm,21491,21
20993,The Cricket on the Hearth,"Renita Homenick, Shelton McGlynn",Textbook,Gefen Publishing House,1997,"frozenset({'renita homenick', 'shelton mcglynn'})","renita homenick,shelton mcglynn",20993,15
21319,The Dark Knight,"Kristofer Hermann, Al Wunsch",Fiction narrative,Marshall Pickering,1976,"frozenset({'al wunsch', 'kristofer hermann'})","al wunsch,kristofer hermann",21319,17
21053,Mother Night,Pam Schoen,Fanfiction,Athabasca University Press,2026,frozenset({'pam schoen'}),pam schoen,21053,19
21578,The Way Through the Woods,Frances Carter,Historical fiction,Karadi Tales,2004,frozenset({'frances carter'}),frances carter,21578,13
21113,The Marshall Mathers LP,"Arturo Murphy JD, Nestor Jakubowski",Realistic fiction,Blue Ribbon Books,1991,"frozenset({'nestor jakubowski', 'arturo murphy jd'})","arturo murphy jd,nestor jakubowski",21113,16
21291,Quake,Pres. Reuben Jakubowski,Biography/Autobiography,Kensington Books,1993,frozenset({'pres. reuben jakubowski'}),pres. reuben jakubowski,21291,6
21243,Off the Wall,"Candy Mitchell, Dudley Crona, Mrs. Waldo Kozey",Horror,Eel Pie Publishing,1993,"frozenset({'candy mitchell', 'mrs. waldo kozey', 'dudley crona'})","candy mitchell,dudley crona,mrs. waldo kozey",21243,22
21151,The Prestige,Yael Kunze,Narrative nonfiction,Tammi,,frozenset({'yael kunze'}),yael kunze,21151,26
21161,Frozen,Jaimie Skiles,Western,Taylor & Francis,2013,frozenset({'jaimie skiles'}),jaimie skiles,21161,26
21011,Fight Club,Kerry Marquardt VM,Mystery,HMSO,1994,frozenset({'kerry marquardt vm'}),kerry marquardt vm,21011,25
21103,Into the Wild,"Kelle Bartoletti, Bradley Bruen II",Legend,BBC Books,2018,"frozenset({'bradley bruen ii', 'kelle bartoletti'})","bradley bruen ii,kelle bartoletti",21103,17
21522,Oh! To be in England,"Bradley Bruen II, Thuy Nikolaus",Classic,Imperial War Museum,1980,"frozenset({'bradley bruen ii', 'thuy nikolaus'})","bradley bruen ii,thuy nikolaus",21522,23
21293,The Wolf of Wall Street,Pres. Reuben Jakubowski,Historical fiction,Jarrolds Publishing,1918,frozenset({'pres. reuben jakubowski'}),pres. reuben jakubowski,21293,29
21364,The Apartment,"Levi Crona PhD, Dante Kreiger",Classic,Atheneum Publishers,2002,"frozenset({'dante kreiger', 'levi crona phd'})","dante kreiger,levi crona phd",21364,12
21181,Tender Is the Night,"Erasmo McGlynn, Jamaal Kuphal, Shizuko Crooks",Mythology,Mandrake of Oxford,2020,"frozenset({'shizuko crooks', 'erasmo mcglynn', 'jamaal kuphal'})","erasmo mcglynn,jamaal kuphal,shizuko crooks",21181,18
20995,Desperados: Wanted Dead or Alive,Rep. Albert Stamm,Humor,Cengage Learning,2005,frozenset({'rep. albert stamm'}),rep. albert stamm,20995,33
21423,The Widening Gyre,Moses Douglas,Short story,O'Reilly Media,2021,frozenset({'moses douglas'}),moses douglas,21423,28
21412,Arms and the Man,Apolonia Gorczany,Essay,Anvil Press Poetry,2025,frozenset({'apolonia gorczany'}),apolonia gorczany,21412,25
20979,Animal Crossing: Wild World,Cindie Boyer,Short story,Lion Hudson,2024,frozenset({'cindie boyer'}),cindie boyer,20979,24
21111,Sunrise: A Song of Two Humans,Amb. Sachiko Boyer,Reference book,Blackstaff Press,2009,frozenset({'amb. sachiko boyer'}),amb. sachiko boyer,21111,24
21270,Blue Remembered Earth,Jose O'Kon IV,Fanfiction,Ellora's Cave,1984,"frozenset({""jose o'kon iv""})",jose o'kon iv,21270,20
21098,Fame Is the Spur,Jaye Goyette,Crime/Detective,Orion Books,2000,frozenset({'jaye goyette'}),jaye goyette,21098,16
21380,Call of Duty: World at War,"Hank Huel, Carma Mayer DC, Rev. Ben Nienow",Biography/Autobiography,HarperPrism,1975,"frozenset({'rev. ben nienow', 'hank huel', 'carma mayer dc'})","carma mayer dc,hank huel,rev. ben nienow",21380,28
21509,The Wall,"Dante Kreiger, Joselyn Dietrich",Reference book,Ellora's Cave,2021,"frozenset({'dante kreiger', 'joselyn dietrich'})","dante kreiger,joselyn dietrich",21509,21
21022,O Pioneers!,Terina Langosh,Suspense/Thriller,Shuter & Shooter Publishers,1989,frozenset({'terina langosh'}),terina langosh,21022,17
21300,Let Us Now Praise Famous Men,Kelle Bartoletti,Mythopoeia,,2002,frozenset({'kelle bartoletti'}),kelle bartoletti,21300,14
21645,Now Sleeps the Crimson Petal,Magaret Robel DVM,Legend,Liberty Fund,1981,frozenset({'magaret robel dvm'}),magaret robel dvm,21645,30
21642,Seven Samurai,Thuy Nikolaus,Mythopoeia,Ignatius Press,2008,frozenset({'thuy nikolaus'}),thuy nikolaus,21642,26
21203,Gran Torino,Rep. Hilario Collins,Mythology,Apress,1979,frozenset({'rep. hilario collins'}),rep. hilario collins,21203,22
20933,Toy Story 3,Rudy Johnston,Fairy tale,George Routledge & Sons,1978,frozenset({'rudy johnston'}),rudy johnston,20933,15
21420,A Swiftly Tilting Planet,Charley Wehner IV,Fiction narrative,Harper & Row,2021,frozenset({'charley wehner iv'}),charley wehner iv,21420,26
21598,Life Is Beautiful,"Morton Goodwin I, Marco Cormier, Hilario Legros I, Adrian Stroman PhD",Horror,Packt Publishing,1984,"frozenset({'morton goodwin i', 'adrian stroman phd', 'hilario legros i', 'marco cormier'})","adrian stroman phd,hilario legros i,marco cormier,morton goodwin i",21598,30
21458,A Time of Gifts,Jeffrey Will,Fable,George Newnes,2024,frozenset({'jeffrey will'}),jeffrey will,21458,13
21123,Banjo-Kazooie: Grunty's Revenge,"Lyman Goldner, Emil Schinner IV, Ernesto Feest",Folklore,New Directions Publishing,1959,"frozenset({'ernesto feest', 'lyman goldner', 'emil schinner iv'})","emil schinner iv,ernesto feest,lyman goldner",21123,22
20975,Diablo III,"Mark Shanahan, Alysia Bahringer, Amb. Wynona Champlin",Suspense/Thriller,Packt Publishing,1989,"frozenset({'alysia bahringer', 'amb. wynona champlin', 'mark shanahan'})","alysia bahringer,amb. wynona champlin,mark shanahan",20975,29
21242,To Say Nothing of the Dog,Fr. Torie Schneider,Science fiction,Salt Publishing,1984,frozenset({'fr. torie schneider'}),fr. torie schneider,21242,20
21097,The Lord of the Rings: The Fellowship of the Ring,Jamey Spencer,Reference book,J. M. Dent,1981,frozenset({'jamey spencer'}),jamey spencer,21097,14
21528,This Side of Paradise,"Thuy Nikolaus, Bradley Bruen II",Western,Berkley Books,1991,"frozenset({'bradley bruen ii', 'thuy nikolaus'})","bradley bruen ii,thuy nikolaus",21528,19
21320,Kirby's Dream Land,Msgr. Santo Schuppe,Fiction narrative,Eel Pie Publishing,1980,frozenset({'msgr. santo schuppe'}),msgr. santo schuppe,21320,17
21256,The Maltese Falcon,Coy Hegmann,Essay,Earthscan,1978,frozenset({'coy hegmann'}),coy hegmann,21256,26
21482,Inception,Dr. Cora MacGyver,Fable,Caister Academic Press,1995,frozenset({'dr. cora macgyver'}),dr. cora macgyver,21482,16
21591,"Ah, Wilderness!",Terina Langosh,Humor,Applewood Books,2012,frozenset({'terina langosh'}),terina langosh,21591,13
21073,Mario Kart: Double Dash,Tai Berge,Tall tale,Athabasca University Press,1947,frozenset({'tai berge'}),tai berge,21073,33
21039,Greatest Hits,Harold Blanda,Crime/Detective,Mandrake Press,1969,frozenset({'harold blanda'}),harold blanda,21039,30
21393,Pulp Fiction,Trinh Spinka,Western,Kodansha,2004,frozenset({'trinh spinka'}),trinh spinka,21393,14
21244,The Lord of the Rings: The Return of the King,Pauline Emard,Metafiction,Blackie and Son Limited,2021,frozenset({'pauline emard'}),pauline emard,21244,13
21433,Counter-Strike,"Avery Zemlak, Mrs. Chelsie Weber",Mythology,Seagull Books,1977,"frozenset({'mrs. chelsie weber', 'avery zemlak'})","avery zemlak,mrs. chelsie weber",21433,19
21078,Wolfenstein 3D,Lawana Veum,Fable,Martinus Nijhoff Publishers,1929,frozenset({'lawana veum'}),lawana veum,21078,10
21024,PlayerUnknown's Battlegrounds,Tynisha Schulist,Mythopoeia,Pecan Grove Press,1989,frozenset({'tynisha schulist'}),tynisha schulist,21024,9
21401,PokÃ©mon Alpha Sapphire,Maxwell MacGyver,Mythopoeia,Nonesuch Press,2006,frozenset({'maxwell macgyver'}),maxwell macgyver,21401,19
20937,Mega Man Battle Network,Kristyn Halvorson,Textbook,Firebrand Books,2005,frozenset({'kristyn halvorson'}),kristyn halvorson,20937,17
21406,Grim Fandango,"Herb Carter, Rudy Johnston",Biography/Autobiography,Elsevier,1977,"frozenset({'herb carter', 'rudy johnston'})","herb carter,rudy johnston",21406,12
21498,In the Name of the Father,"Vance Reichel, Sylvester Goodwin, Norris Gusikowski, Morton Lubowitz Sr.",Speech,Nonesuch Press,1978,"frozenset({'norris gusikowski', 'vance reichel', 'sylvester goodwin', 'morton lubowitz sr.'})","morton lubowitz sr.,norris gusikowski,sylvester goodwin,vance reichel",21498,12
20976,Overwatch,Rev. Tonette Pfannerstill,Crime/Detective,Eerdmans Publishing,2026,frozenset({'rev. tonette pfannerstill'}),rev. tonette pfannerstill,20976,39
21375,Some Buried Caesar,Kelle Bartoletti,Humor,Addison-Wesley,2026,frozenset({'kelle bartoletti'}),kelle bartoletti,21375,28
21202,The General,Marlana Casper,Essay,Belknap Press,1984,frozenset({'marlana casper'}),marlana casper,21202,21
21154,A Monstrous Regiment of Women,"Talitha Windler, Scot Crona, Inga Hansen",Horror,Salt Publishing,1989,"frozenset({'inga hansen', 'talitha windler', 'scot crona'})","inga hansen,scot crona,talitha windler",21154,20
21017,The Far-Distant Oxus,Dudley Barton,Suspense/Thriller,Adis International,2005,frozenset({'dudley barton'}),dudley barton,21017,27
21429,Command & Conquer: Generals,Dinah Wyman,Realistic fiction,Unfinished Monument Press,1999,frozenset({'dinah wyman'}),dinah wyman,21429,18
21349,Command & Conquer: Rivals,"Mariella Zboncak DVM, Harold Blanda, Karan Abernathy, Tifany Dickens",Fiction narrative,,2009,"frozenset({'harold blanda', 'tifany dickens', 'karan abernathy', 'mariella zboncak dvm'})","harold blanda,karan abernathy,mariella zboncak dvm,tifany dickens",21349,21
21002,Commandos: Beyond the Call of Duty,Noma Kris VM,Fiction narrative,Banner of Truth Trust,1987,frozenset({'noma kris vm'}),noma kris vm,21002,23
21045,PokÃ©mon FireRed,Rep. Albert Stamm,Legend,Ian Allan Publishing,2001,frozenset({'rep. albert stamm'}),rep. albert stamm,21045,28
20972,The Maltese Falcon,Coy Hegmann,Essay,Schocken Books,2005,frozenset({'coy hegmann'}),coy hegmann,20972,24
20935,Oldeuboi,Virgilio Bernier,Legend,Papadakis Publisher,1922,frozenset({'virgilio bernier'}),virgilio bernier,20935,28
21241,Crysis 2,Mrs. Dario Jaskolski,Mystery,Velazquez Press,1917,frozenset({'mrs. dario jaskolski'}),mrs. dario jaskolski,21241,23
